Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
483.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
483.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
484	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
484.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
484.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
484.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
485	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
485.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
485.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
485.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
486	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
486.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
486.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
486.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
487	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
487.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
487.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
487.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
488	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
488.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
488.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
488.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
489	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
489.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
489.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
489.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
490	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
490.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
490.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
490.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
491	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
491.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
491.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
491.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
492	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
492.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
492.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
492.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
493	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
493.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
493.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
493.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
494	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
494.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
494.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
494.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
495	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
495.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
495.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
495.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
496	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
496.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
496.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
496.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
497	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
497.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
497.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
497.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
498	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
498.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
498.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
498.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
499	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
499.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
499.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
499.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
500	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
500.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
500.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
500.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
501	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
501.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
