Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
189.788	C	1	/prefix/%00%C7	199	C_Interest	4	10	10	0.31
189.803	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
189.81	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
189.815	C	1	/prefix/%00%C3	195	C_Interest	13	10	10	0.31
189.824	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
189.848	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
189.877	C	1	/prefix/%00%C5	197	C_Interest	11	10	10	0.31
189.883	C	1	/prefix/%00%C1	193	C_Interest	16	10	10	0.31
189.884	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
189.922	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
189.938	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
189.953	C	1	/prefix/%00%CA	202	C_Interest	1	10	10	0.31
189.96	C	1	/prefix/%00%C6	198	C_Interest	11	10	10	0.31
189.965	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
189.974	C	1	/prefix/%00%C9	201	C_Interest	2	10	10	0.31
189.998	C	1	/prefix/%00%C8	200	C_Interest	3	10	10	0.31
190.027	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
190.033	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
190.034	C	1	/prefix/%00%C2	194	C_Interest	15	10	10	0.31
190.072	C	1	/prefix/%00%C4	196	C_Interest	12	10	10	0.31
190.088	C	1	/prefix/%00%C7	199	C_Interest	5	10	10	0.31
190.103	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
190.11	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
190.115	C	1	/prefix/%00%C3	195	C_Interest	14	10	10	0.31
190.124	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
190.148	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
190.177	C	1	/prefix/%00%C5	197	C_Interest	12	10	10	0.31
190.183	C	1	/prefix/%00%C1	193	C_Interest	17	10	10	0.31
190.184	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
190.222	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
190.238	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
190.253	C	1	/prefix/%00%CA	202	C_Interest	2	10	10	0.31
190.26	C	1	/prefix/%00%C6	198	C_Interest	12	10	10	0.31
190.265	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
190.274	C	1	/prefix/%00%C9	201	C_Interest	3	10	10	0.31
190.298	C	1	/prefix/%00%C8	200	C_Interest	4	10	10	0.31
190.327	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
190.333	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
190.334	C	1	/prefix/%00%C2	194	C_Interest	16	10	10	0.31
190.372	C	1	/prefix/%00%C4	196	C_Interest	13	10	10	0.31
190.388	C	1	/prefix/%00%C7	199	C_Interest	6	10	10	0.31
190.403	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
190.41	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
190.415	C	1	/prefix/%00%C3	195	C_Interest	15	10	10	0.31
190.424	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
190.448	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
190.477	C	1	/prefix/%00%C5	197	C_Interest	13	10	10	0.31
190.483	C	1	/prefix/%00%C1	193	C_Interest	18	10	10	0.31
190.484	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
190.522	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
190.538	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
190.553	C	1	/prefix/%00%CA	202	C_Interest	3	10	10	0.31
190.56	C	1	/prefix/%00%C6	198	C_Interest	13	10	10	0.31
190.565	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
190.574	C	1	/prefix/%00%C9	201	C_Interest	4	10	10	0.31
190.598	C	1	/prefix/%00%C8	200	C_Interest	5	10	10	0.31
190.627	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
190.633	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
190.634	C	1	/prefix/%00%C2	194	C_Interest	17	10	10	0.31
190.672	C	1	/prefix/%00%C4	196	C_Interest	14	10	10	0.31
190.688	C	1	/prefix/%00%C7	199	C_Interest	7	10	10	0.31
190.703	P	1	/prefix/%00%CA	202	P_Interest	0	0	0	0
190.71	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
190.715	C	1	/prefix/%00%C3	195	C_Interest	16	10	10	0.31
190.724	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
190.748	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
190.777	C	1	/prefix/%00%C5	197	C_Interest	14	10	10	0.31
190.783	C	1	/prefix/%00%C1	193	C_Interest	19	10	10	0.31
190.784	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
190.822	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
190.838	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
