Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
33.1598	C	1	/prefix/%00%1C	28	C_Interest	44	0	1	2
33.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
33.6598	C	1	/prefix/%00%1C	28	C_Interest	45	0	1	2
33.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
34.1598	C	1	/prefix/%00%1C	28	C_Interest	46	0	1	2
34.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
34.6598	C	1	/prefix/%00%1C	28	C_Interest	47	0	1	2
34.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
35.1598	C	1	/prefix/%00%1C	28	C_Interest	48	0	1	2
35.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
35.6598	C	1	/prefix/%00%1C	28	C_Interest	49	0	1	2
35.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
36.1598	C	1	/prefix/%00%1C	28	C_Interest	50	0	1	2
36.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
36.6598	C	1	/prefix/%00%1C	28	C_Interest	51	0	1	2
36.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
37.1598	C	1	/prefix/%00%1C	28	C_Interest	52	0	1	2
37.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
37.6598	C	1	/prefix/%00%1C	28	C_Interest	53	0	1	2
37.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
38.1598	C	1	/prefix/%00%1C	28	C_Interest	54	0	1	2
